32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,25536,KUINTAL,2019
32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,12291,KUINTAL,2019
32,JAWA BARAT,3271,KOTA BOGOR,10902,KUINTAL,2019
32,JAWA BARAT,3272,KOTA SUKABUMI,41,KUINTAL,2019
32,JAWA BARAT,3273,KOTA BANDUNG,1120,KUINTAL,2019
32,JAWA BARAT,3274,KOTA CIREBON,16706,KUINTAL,2019
32,JAWA BARAT,3275,KOTA BEKASI,11112,KUINTAL,2019
32,JAWA BARAT,3276,KOTA DEPOK,2219,KUINTAL,2019
32,JAWA BARAT,3277,KOTA CIMAHI,49,KUINTAL,2019
32,JAWA BARAT,3278,KOTA TASIKMALAYA,13006,KUINTAL,2019
32,JAWA BARAT,3279,KOTA BANJAR,14182,KUINTAL,2019
32,JAWA BARAT,3201,KABUPATEN BOGOR,43641,KUINTAL,2020
32,JAWA BARAT,3202,KABUPATEN SUKABUMI,89755,KUINTAL,2020
32,JAWA BARAT,3203,KABUPATEN CIANJUR,149680,KUINTAL,2020
32,JAWA BARAT,3204,KABUPATEN BANDUNG,84429,KUINTAL,2020
32,JAWA BARAT,3205,KABUPATEN GARUT,93487,KUINTAL,2020
32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,24454,KUINTAL,2020
32,JAWA BARAT,3207,KABUPATEN CIAMIS,34192,KUINTAL,2020
32,JAWA BARAT,3208,KABUPATEN KUNINGAN,246464,KUINTAL,2020
32,JAWA BARAT,3209,KABUPATEN CIREBON,536250,KUINTAL,2020
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,522106,KUINTAL,2020
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,656450,KUINTAL,2020
32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,1265402,KUINTAL,2020
32,JAWA BARAT,3213,KABUPATEN SUBANG,329335,KUINTAL,2020
32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,33110,KUINTAL,2020
32,JAWA BARAT,3215,KABUPATEN KARAWANG,124176,KUINTAL,2020
